TransactionID,ProductID,Quantity,Price,Timestamp,StoreID
7258,3013,3,87.66,2021-12-11 03:05:45,8
7259,4533,7,64.3,2021-07-28 20:26:38,2
7260,2902,1,8.23,2021-05-07 03:56:25,36
7261,4731,6,44.48,2021-06-11 15:07:37,5
7262,1249,4,90.35,2021-07-07 02:08:07,30
7263,2031,2,43.8,2021-07-05 10:59:18,3
7264,2337,9,95.27,2021-06-22 08:58:20,6
7265,1656,6,70.82,2021-07-11 21:51:38,9
7266,4910,7,49.13,2021-11-10 17:14:41,31
7267,3216,2,15.18,2021-04-30 18:28:34,38
7268,2999,7,74.32,2021-11-14 12:41:01,1
7269,1190,6,29.05,2021-07-31 00:01:40,40
7270,4266,5,19.65,2021-09-10 21:02:29,48
7271,2546,6,99.95,2021-07-20 16:01:23,31
7272,1297,7,55.13,2021-11-26 12:15:49,37
7273,3472,9,60.32,2021-07-16 14:10:33,29
7274,3973,2,55.42,2021-04-01 19:51:41,6
7275,4146,1,70.36,2021-12-07 19:10:20,2
7276,2354,5,98.28,2021-08-25 11:35:02,45
7277,3719,3,76.34,2021-02-27 10:38:47,5
7278,4665,4,52.55,2021-01-16 14:20:57,21
7279,2019,1,57.21,2021-12-26 14:00:46,3
7280,3915,9,18.58,2021-12-18 04:05:40,2
7281,2956,1,92.56,2021-06-01 07:10:24,14
7282,2508,4,75.22,2021-05-14 13:47:39,38
7283,4133,4,71.77,2021-06-17 00:24:17,23
7284,1849,7,7.02,2021-10-22 06:03:59,44
7285,2905,4,96.1,2021-09-11 11:05:09,33
7286,1469,7,89.22,2021-10-15 19:11:11,28
7287,1923,3,91.45,2021-04-26 03:04:55,15
7288,4353,1,86.63,2021-06-16 22:57:50,11
7289,2967,2,94.39,2021-06-06 17:02:10,29
7290,2206,6,33.08,2021-11-15 02:46:26,32
7291,4528,8,31.92,2021-08-14 14:04:15,21
7292,2786,2,14.11,2021-02-16 05:12:03,13
7293,4439,5,34.36,2021-11-26 06:21:21,11
7294,4529,9,74.61,2021-02-05 14:17:26,49
7295,2931,3,84.68,2021-11-22 21:24:45,24
7296,3224,8,33.97,2021-04-11 18:34:46,6
7297,4055,7,61.3,2021-11-06 17:11:10,22
7298,1604,4,86.95,2021-12-02 03:05:27,49
7299,1784,7,92.06,2021-12-12 11:42:57,40
7300,3288,4,51.11,2021-11-18 19:35:52,20
7301,1962,2,24.41,2021-01-24 19:27:38,27
7302,2224,5,97.72,2021-09-21 00:42:21,44
7303,1417,6,90.29,2021-06-14 12:47:16,49
7304,4707,8,52.66,2021-05-18 09:54:54,28
7305,3736,3,42.41,2021-02-05 03:12:55,28
7306,1398,8,34.47,2021-12-27 10:45:04,14
7307,2704,7,48.65,2021-05-25 23:23:40,8
7308,2345,4,60.34,2021-02-19 08:42:51,11
7309,3734,2,6.07,2021-02-05 10:02:40,25
7310,2247,7,21.08,2021-08-23 22:45:53,16
7311,1790,3,14.32,2021-04-22 13:08:40,43
7312,4053,9,55.29,2021-05-23 18:32:56,44
7313,1192,5,90.71,2021-03-25 17:20:03,32
7314,4788,7,27.04,2021-02-12 20:32:36,16
7315,3216,8,87.94,2021-03-10 09:23:00,10
7316,4832,2,60.23,2021-10-25 12:19:41,36
7317,2535,6,24.23,2021-06-16 00:52:41,45
7318,2472,5,47.31,2021-04-16 13:19:35,36
7319,3012,5,88.59,2021-08-30 20:35:49,35
7320,3207,5,86.56,2021-12-07 06:31:57,34
7321,2084,7,82.68,2021-04-12 07:09:01,18
7322,2406,4,55.83,2021-12-16 22:38:09,15
7323,3332,8,10.82,2021-09-17 20:33:26,23
7324,4196,4,95.07,2021-08-05 07:02:46,12
7325,2528,2,42.42,2021-09-14 11:38:04,27
7326,2721,7,14.01,2021-11-02 20:32:31,28
7327,4155,3,91.89,2021-05-09 00:37:49,36
7328,3035,6,96.16,2021-06-10 21:21:33,38
7329,4168,3,52.86,2021-11-11 23:36:46,48
7330,2130,9,62.44,2021-04-06 05:50:14,47
7331,3347,6,7.05,2021-12-02 00:43:46,44
7332,1503,4,65.21,2021-07-20 01:41:59,29
7333,4652,8,86.6,2021-02-20 16:28:08,38
7334,4570,5,34.44,2021-12-08 07:17:13,49
7335,3769,5,60.42,2021-10-13 06:30:29,31
7336,4165,2,84.15,2021-01-23 21:26:57,48
7337,3534,1,85.76,2021-10-11 01:56:59,6
7338,2562,3,19.29,2021-07-10 10:19:19,42
7339,4801,9,24.71,2021-01-01 19:48:36,43
7340,4026,4,51.78,2021-03-23 11:31:41,7
7341,4507,7,53.99,2021-05-29 12:48:30,37
7342,3900,8,22.38,2021-11-27 02:48:29,12
7343,4375,9,27.47,2021-07-17 07:01:09,38
7344,4897,3,31.35,2021-08-07 20:35:30,20
7345,2065,1,81.0,2021-12-23 05:36:20,33
7346,1455,5,59.32,2021-09-08 13:28:36,13
7347,4298,1,41.7,2021-10-03 19:57:21,6
7348,1412,1,27.09,2021-08-27 08:44:10,32
7349,3720,2,89.72,2021-05-05 12:48:56,27
7350,2521,5,66.24,2021-12-08 13:21:43,2
7351,4558,7,80.61,2021-12-23 08:46:43,46
7352,3700,3,8.39,2021-12-11 06:13:41,28
7353,4672,5,94.45,2021-04-29 15:23:28,1
7354,2134,4,5.21,2021-01-12 06:24:37,29
7355,4566,8,91.71,2021-10-02 18:08:12,28
7356,1199,2,76.05,2021-11-07 07:40:15,40
7357,1457,6,24.54,2021-11-10 15:48:07,4
7358,2319,1,54.71,2021-11-01 04:24:00,40
7359,4373,9,22.87,2021-11-29 06:42:42,10
7360,1161,7,44.21,2021-07-30 03:02:47,43
7361,2118,8,25.08,2021-05-12 12:43:32,41
7362,3019,9,95.74,2021-05-30 12:07:18,22
7363,4132,7,87.22,2021-05-25 21:41:13,16
7364,2954,3,20.94,2021-10-18 13:03:56,45
7365,4047,9,31.63,2021-04-23 02:15:10,30
7366,2474,8,77.99,2021-06-10 18:22:26,14
7367,2181,5,79.48,2021-03-17 06:08:19,38
7368,4960,8,65.3,2021-08-18 11:35:36,27
7369,2191,1,70.73,2021-03-08 04:06:43,49
7370,4903,4,43.26,2021-03-30 15:08:16,9
7371,4734,4,79.39,2021-11-24 16:57:12,21
7372,1739,8,97.46,2021-05-31 02:18:38,44
7373,1053,9,60.56,2021-09-15 09:47:14,6
7374,3752,1,33.75,2021-09-14 08:00:55,1
7375,3074,6,72.81,2021-04-27 09:51:56,9
7376,3116,7,33.74,2021-09-05 16:55:55,44
7377,2525,6,91.44,2021-04-30 05:37:12,47
7378,3091,3,10.39,2021-09-30 02:22:21,35
7379,4503,8,27.01,2021-10-28 16:10:55,43
7380,3185,7,16.98,2021-04-03 11:35:46,36
7381,1582,8,46.26,2021-10-02 21:39:12,26
7382,2949,9,48.99,2021-08-20 09:11:57,33
7383,3053,4,61.1,2021-12-12 16:53:49,23
7384,2537,4,14.12,2021-07-17 00:50:56,36
7385,1892,7,69.03,2021-05-02 02:49:34,46
7386,4670,8,59.01,2021-04-16 02:33:37,7
7387,1026,4,13.73,2021-07-14 11:47:00,34
7388,4933,2,7.67,2021-07-21 10:24:14,17
7389,4717,8,49.16,2021-11-23 00:48:28,30
7390,3448,6,24.87,2021-07-16 11:41:10,15
7391,4994,1,48.87,2021-04-07 23:19:29,24
7392,1300,7,32.18,2021-06-08 14:32:27,9
7393,1282,7,20.58,2021-01-25 13:27:19,7
7394,3126,8,45.75,2021-11-21 06:14:44,9
7395,3904,2,40.65,2021-11-16 05:31:56,45
7396,3696,9,19.49,2021-05-22 23:15:20,25
7397,4859,4,37.18,2021-05-03 20:05:44,8
7398,3935,4,38.24,2021-01-22 06:29:57,20
7399,2339,2,37.53,2021-02-08 04:06:59,11
7400,2099,3,80.63,2021-04-04 23:40:03,30
7401,3222,3,62.85,2021-08-19 01:51:33,49
7402,1789,6,23.38,2021-09-30 06:39:31,4
7403,1450,6,60.76,2021-02-02 10:02:48,22
7404,2213,5,61.16,2021-03-13 12:09:04,46
7405,4129,9,6.25,2021-06-23 10:45:51,21
7406,3458,8,48.8,2021-09-23 06:27:59,12
7407,2077,8,68.76,2021-07-14 19:13:30,24
7408,3416,2,82.96,2021-09-17 05:49:23,37
7409,1452,4,41.99,2021-12-01 11:47:25,49
7410,3169,7,84.71,2021-11-29 03:24:07,5
7411,1918,4,92.93,2021-05-10 21:21:51,25
7412,3386,2,19.29,2021-02-17 02:17:01,12
7413,3726,5,20.32,2021-01-05 22:58:25,48
7414,1449,7,77.45,2021-07-29 08:11:31,11
7415,2668,3,23.9,2021-03-03 13:46:53,32
7416,4197,9,70.59,2021-04-07 08:34:22,47
7417,4303,3,71.47,2021-01-12 08:08:34,23
7418,2427,3,28.63,2021-05-09 20:37:32,23
7419,1859,3,10.08,2021-01-15 14:47:05,34
7420,2415,1,75.86,2021-01-01 11:08:33,15
7421,3416,2,28.21,2021-05-13 11:41:29,12
7422,2397,3,83.93,2021-09-01 12:45:15,30
7423,3525,1,9.57,2021-07-20 09:42:44,21
7424,2890,2,62.32,2021-04-12 10:02:47,5
7425,1856,2,83.95,2021-09-02 15:48:32,41
7426,1825,3,22.9,2021-07-13 19:09:08,5
7427,4532,1,7.52,2021-09-05 07:53:51,4
7428,2349,5,34.76,2021-10-24 10:26:37,36
7429,1556,9,97.35,2021-01-12 05:24:06,28
7430,2037,5,63.44,2021-09-10 07:53:49,28
7431,3544,7,26.13,2021-08-08 23:56:07,20
7432,4494,7,99.04,2021-01-29 17:37:20,13
7433,1207,8,51.45,2021-11-07 23:26:32,11
7434,2024,5,24.57,2021-09-09 14:11:59,27
7435,3161,1,86.88,2021-07-29 12:37:59,37
7436,2459,7,68.03,2021-10-07 05:12:09,40
7437,2732,1,28.03,2021-10-22 16:27:21,41
7438,4117,2,78.22,2021-01-24 20:43:17,7
7439,1662,9,61.16,2021-04-14 05:23:44,22
7440,4870,7,7.74,2021-05-27 02:33:01,40
7441,4581,4,88.59,2021-07-15 08:33:36,48
7442,3592,3,59.65,2021-04-24 09:00:03,30
7443,1631,7,41.85,2021-02-09 00:18:14,39
7444,1607,8,47.26,2021-11-11 01:09:12,15
7445,4117,4,90.48,2021-02-10 17:55:54,12
7446,3148,7,64.29,2021-06-28 16:41:20,4
7447,2923,4,80.67,2021-03-01 11:19:30,1
7448,3748,5,97.24,2021-07-01 12:15:44,39
7449,3979,1,95.77,2021-10-07 15:15:27,32
7450,1019,1,51.74,2021-10-25 05:53:27,43
7451,2634,4,36.32,2021-07-10 13:33:56,3
7452,4729,3,40.61,2021-11-24 22:46:35,37
7453,3284,8,25.04,2021-11-09 19:08:50,47
7454,3307,7,83.34,2021-08-21 13:23:52,2
7455,4772,5,48.65,2021-02-16 02:05:55,15
7456,4528,6,52.5,2021-10-14 07:40:56,10
7457,3113,1,16.79,2021-11-13 16:21:27,25
7458,2679,8,92.48,2021-03-23 05:27:18,33
7459,1873,6,24.18,2021-07-16 05:46:04,13
7460,3312,2,40.92,2021-09-28 19:39:13,20
7461,1376,3,39.57,2021-08-25 00:55:21,49
7462,3356,2,87.87,2021-02-10 10:55:28,7
7463,3966,2,19.52,2021-09-30 21:00:53,23
7464,3058,2,82.93,2021-07-21 19:26:44,12
7465,2068,5,55.1,2021-07-04 18:01:10,43
7466,3188,2,32.71,2021-02-02 01:12:58,18
7467,4075,8,72.05,2021-02-25 00:38:33,7
7468,2302,8,21.82,2021-12-04 23:10:07,41
7469,1652,8,97.74,2021-11-07 07:55:56,11
7470,4737,7,5.23,2021-11-03 05:59:02,3
7471,4765,3,32.65,2021-08-02 12:44:11,17
7472,4162,4,31.84,2021-10-12 19:12:28,32
7473,1552,9,42.38,2021-10-23 09:02:46,8
7474,1169,3,18.45,2021-05-13 19:47:07,14
7475,2664,1,88.08,2021-01-04 15:52:39,22
7476,4767,2,40.96,2021-03-16 15:24:38,28
7477,2083,8,67.56,2021-03-14 04:27:26,14
7478,4814,1,41.0,2021-11-17 14:13:01,10
7479,2204,6,84.52,2021-11-01 10:55:47,42
7480,3203,2,67.47,2021-07-18 09:51:16,31
7481,4624,4,18.01,2021-08-23 02:42:48,10
7482,4556,5,13.89,2021-02-19 12:57:19,44
7483,3773,5,76.07,2021-05-19 16:28:14,36
7484,2045,3,66.61,2021-06-01 17:06:31,11
7485,4526,3,27.26,2021-07-07 11:53:01,41
7486,2100,1,45.92,2021-01-29 17:57:57,10
7487,3695,9,41.75,2021-01-13 16:48:39,36
7488,2155,8,30.84,2021-01-16 06:28:47,49
7489,3552,2,90.08,2021-04-20 04:04:54,37
7490,1970,3,40.66,2021-04-08 07:42:34,25
7491,3075,8,76.62,2021-05-05 20:17:07,45
7492,3745,9,80.74,2021-04-11 14:03:02,48
7493,3289,6,91.46,2021-08-08 14:41:54,7
7494,4569,5,9.74,2021-09-06 08:53:45,40
7495,3392,6,65.51,2021-11-12 20:15:28,4
7496,1177,6,15.76,2021-02-15 15:45:04,43
7497,4246,4,27.03,2021-08-13 14:17:09,4
7498,4785,7,77.18,2021-06-24 14:46:46,10
7499,3540,1,76.03,2021-04-13 04:14:05,35
7500,3028,8,68.03,2021-08-07 02:35:28,40
7501,1036,3,31.48,2021-01-31 06:41:56,46
7502,1520,5,30.75,2021-07-04 21:34:27,46
7503,2417,3,98.5,2021-07-14 18:50:01,34
7504,1483,6,80.77,2021-03-01 15:42:07,37
7505,3433,6,91.97,2021-02-19 10:43:27,17
7506,3726,8,28.31,2021-01-27 00:00:00,39
7507,2428,3,43.01,2021-07-19 16:54:51,44
7508,4117,1,32.71,2021-05-12 09:02:23,42
7509,4929,1,96.79,2021-07-19 15:41:36,39
7510,1172,4,58.52,2021-07-21 01:27:59,40
7511,3649,2,54.91,2021-08-16 15:36:20,33
7512,1965,1,80.71,2021-02-26 01:25:07,42
7513,3368,9,40.75,2021-08-08 21:09:01,35
7514,1103,9,79.29,2021-03-22 20:14:27,45
7515,4386,1,78.66,2021-02-08 14:52:24,44
7516,4014,8,60.93,2021-08-06 15:44:56,25
7517,3374,6,20.09,2021-12-30 06:22:00,47
7518,1615,2,24.09,2021-12-25 08:30:37,23
7519,3802,8,29.85,2021-01-26 10:23:19,11
7520,1529,6,93.9,2021-08-28 11:30:40,17
7521,2803,3,26.63,2021-09-23 01:31:23,34
7522,1017,4,82.73,2021-04-10 04:06:48,45
7523,3853,8,11.3,2021-08-30 20:08:45,47
7524,2630,6,39.08,2021-10-25 02:05:11,26
7525,4257,2,51.23,2021-08-23 07:06:12,1
7526,2010,9,32.86,2021-03-01 17:31:19,33
7527,2905,5,8.71,2021-06-29 22:14:58,27
7528,3761,9,34.94,2021-03-28 23:42:01,29
7529,1780,5,60.36,2021-07-03 14:20:08,22
7530,4985,1,62.43,2021-10-21 11:50:31,33
7531,3686,9,50.35,2021-04-08 06:00:10,48
7532,2828,3,97.57,2021-11-13 04:33:04,49
7533,1672,4,94.61,2021-11-17 10:53:30,36
7534,2407,3,85.52,2021-01-01 04:47:40,47
7535,3947,9,44.41,2021-04-05 12:59:40,20
7536,3553,9,92.53,2021-11-09 01:15:20,4
7537,4958,1,23.33,2021-10-07 22:53:04,17
7538,3165,6,62.39,2021-01-13 13:34:10,35
7539,4311,5,79.24,2021-08-03 17:48:37,3
7540,1677,3,40.55,2021-04-29 00:03:33,43
7541,2524,2,38.09,2021-10-14 00:04:47,15
7542,4783,1,46.31,2021-03-01 15:27:11,36
7543,1238,8,70.11,2021-08-02 00:36:19,49
7544,2725,1,13.27,2021-03-30 15:23:12,4
7545,2541,1,39.66,2021-06-06 02:04:32,43
7546,1145,4,84.32,2021-08-27 03:48:40,18
7547,2298,7,99.72,2021-09-08 21:12:05,24
7548,4602,6,65.77,2021-11-17 15:30:37,39
7549,2873,1,18.45,2021-08-25 16:06:54,16
7550,3593,2,28.63,2021-04-29 02:53:08,31
7551,3698,5,78.03,2021-06-25 04:11:34,38
7552,1305,6,70.99,2021-09-01 20:14:42,38
7553,4593,2,50.56,2021-10-07 02:51:25,42
7554,1666,3,85.2,2021-03-14 17:46:35,9
7555,3180,2,42.82,2021-10-08 06:09:35,44
7556,1872,2,16.39,2021-03-15 10:33:06,20
7557,2625,5,8.1,2021-05-08 02:31:13,30
7558,1114,5,36.57,2021-01-03 10:21:58,14
7559,3277,3,74.18,2021-12-20 08:59:33,25
7560,4399,6,63.88,2021-08-20 18:20:47,30
7561,4425,6,99.13,2021-12-04 12:25:51,11
7562,2809,4,88.24,2021-05-05 09:59:35,24
7563,1764,9,27.54,2021-01-31 02:06:19,9
7564,2519,5,59.28,2021-09-21 20:59:16,8
7565,2511,9,79.85,2021-01-01 19:37:32,8
7566,3672,4,62.96,2021-05-05 11:06:50,17
7567,2041,7,35.8,2021-02-17 21:08:47,29
7568,2894,1,20.34,2021-03-04 02:30:15,34
7569,2736,7,68.47,2021-03-04 21:44:18,18
7570,1614,9,57.98,2021-02-22 17:20:01,25
7571,1570,8,74.39,2021-09-20 02:54:32,1
7572,4159,9,53.07,2021-09-27 02:23:48,35
7573,1951,1,83.49,2021-08-23 21:17:29,32
7574,3210,6,46.64,2021-10-23 00:08:51,32
7575,4813,7,25.05,2021-10-15 22:58:36,11
7576,4780,1,54.18,2021-04-18 23:02:14,24
7577,3690,7,60.23,2021-03-29 14:09:34,45
7578,3541,3,12.59,2021-08-05 14:52:06,24
7579,4953,8,28.78,2021-02-27 07:58:19,10
7580,1793,3,60.82,2021-08-10 04:29:11,14
7581,2350,4,40.2,2021-04-01 10:16:34,49
7582,3186,6,63.49,2021-01-20 12:08:37,6
7583,1531,7,45.47,2021-04-28 21:50:00,42
7584,2965,9,44.1,2021-06-16 17:43:48,15
7585,2871,9,6.43,2021-08-31 09:01:15,11
7586,3132,8,89.71,2021-05-01 12:09:43,30
7587,4509,7,63.01,2021-03-08 18:15:18,28
7588,1182,6,48.47,2021-03-13 10:20:12,37
7589,4875,5,48.01,2021-04-18 06:47:30,16
7590,2967,2,80.46,2021-04-24 16:49:35,18
7591,2735,3,45.1,2021-03-20 05:46:39,41
7592,3920,9,75.02,2021-08-14 14:20:57,29
7593,1828,3,83.91,2021-08-30 09:45:11,4
7594,2572,2,73.28,2021-01-09 20:45:58,32
7595,4697,5,60.53,2021-02-20 05:29:07,39
7596,4996,6,29.91,2021-04-30 12:43:58,36
7597,1428,6,81.06,2021-01-28 15:20:27,42
7598,4630,7,58.97,2021-09-28 03:04:14,43
7599,4465,8,40.61,2021-04-11 00:23:34,46
7600,3404,4,12.66,2021-09-22 19:19:05,19
7601,2111,5,6.21,2021-03-01 15:14:50,2
7602,3211,4,84.7,2021-10-01 06:07:45,46
7603,2116,8,22.08,2021-09-01 12:03:06,36
7604,2042,6,46.58,2021-10-30 03:20:50,42
7605,3638,1,51.95,2021-01-29 14:07:29,8
7606,4815,3,71.54,2021-02-09 06:24:19,19
7607,4220,5,48.13,2021-08-25 05:22:51,37
7608,3084,3,65.99,2021-08-14 21:51:36,31
7609,2864,5,18.47,2021-08-14 14:12:07,25
7610,2392,7,58.38,2021-02-21 03:21:57,30
7611,1871,6,30.43,2021-02-26 02:40:10,37
7612,1525,4,92.36,2021-04-28 07:08:52,45
7613,3039,3,79.66,2021-11-26 03:39:44,1
7614,1619,2,73.46,2021-03-22 14:48:32,23
7615,4560,6,10.21,2021-10-20 13:47:06,15
7616,2301,6,67.95,2021-01-12 02:22:44,23
7617,1315,1,45.77,2021-11-27 10:13:30,17
7618,2263,5,6.97,2021-03-19 10:15:37,27
7619,4261,7,71.89,2021-11-13 04:09:57,39
7620,4552,8,67.29,2021-08-26 21:52:05,44
7621,3336,1,21.93,2021-12-20 14:55:49,37
7622,1030,1,93.78,2021-11-27 12:52:49,12
7623,2609,4,25.37,2021-10-15 12:34:23,41
7624,3139,8,67.32,2021-11-17 00:22:02,4
7625,3493,2,63.3,2021-10-30 09:45:59,21
7626,4996,1,20.87,2021-03-03 12:03:40,12
7627,3872,3,64.0,2021-10-29 13:22:45,46
7628,4051,8,84.75,2021-07-29 14:43:58,2
7629,3839,9,86.42,2021-05-02 10:15:06,39
7630,2372,2,71.5,2021-10-23 06:37:56,27
7631,4394,9,91.02,2021-11-11 04:02:32,18
7632,1788,7,51.53,2021-09-16 06:14:07,5
7633,2366,1,20.93,2021-04-27 07:52:23,37
7634,3656,9,31.8,2021-10-06 20:05:57,5
7635,3951,5,20.66,2021-11-03 11:26:51,23
7636,4512,7,32.11,2021-04-05 00:53:55,5
7637,3325,2,71.71,2021-01-07 19:38:55,17
7638,1596,2,81.61,2021-02-28 20:39:20,9
7639,3963,4,45.63,2021-02-07 17:50:58,1
7640,1857,8,38.53,2021-09-14 03:02:05,8
7641,2199,6,26.29,2021-12-14 11:53:29,16
7642,2445,9,44.17,2021-01-15 13:46:05,1
7643,3136,5,83.03,2021-09-13 21:43:07,39
7644,1851,6,67.22,2021-01-05 03:00:14,21
7645,3487,4,74.54,2021-12-16 09:55:27,38
7646,1682,1,45.91,2021-03-05 05:35:59,28
7647,2549,7,54.54,2021-01-28 23:00:26,22
7648,4500,7,52.09,2021-12-22 13:42:05,15
7649,3651,7,74.42,2021-10-10 21:36:44,37
7650,2366,4,86.44,2021-12-03 01:25:53,13
7651,2371,9,96.6,2021-11-17 03:40:52,8
7652,3691,5,23.45,2021-01-07 19:50:24,48
7653,2465,5,89.37,2021-08-27 11:55:31,45
7654,1161,6,13.02,2021-09-02 13:44:57,37
7655,3845,2,93.29,2021-06-10 11:42:51,24
7656,4413,2,51.18,2021-01-06 10:39:58,36
7657,4138,2,63.83,2021-02-15 12:52:49,22
7658,4110,5,26.54,2021-02-15 01:22:25,28
7659,2432,1,8.87,2021-08-12 15:20:27,19
7660,1209,6,32.9,2021-01-09 20:22:53,12
7661,3637,3,56.53,2021-11-16 13:28:13,19
7662,4529,5,59.36,2021-10-23 20:29:21,47
7663,4817,4,45.38,2021-01-05 13:14:07,29
7664,4609,4,25.2,2021-12-22 08:44:52,5
7665,4109,6,59.88,2021-08-19 09:24:28,30
7666,3830,4,17.07,2021-04-18 00:34:14,29
7667,1925,9,74.22,2021-09-29 14:37:50,4
7668,3415,6,91.24,2021-08-31 09:56:39,41
7669,1903,9,13.47,2021-09-15 04:08:39,1
7670,2338,9,59.42,2021-10-04 05:04:21,9
7671,2947,5,36.92,2021-10-21 16:28:19,13
7672,2948,5,50.15,2021-04-23 22:36:55,21
7673,1854,8,69.27,2021-03-20 08:32:40,43
7674,2092,3,86.92,2021-07-12 23:14:39,19
7675,1280,1,97.07,2021-03-27 04:36:58,22
7676,4303,3,7.24,2021-05-15 04:10:38,15
7677,4226,8,58.2,2021-05-04 17:38:09,34
7678,2274,9,31.66,2021-02-08 20:09:50,25
7679,4721,3,68.53,2021-03-11 19:55:35,30
7680,4003,5,61.39,2021-10-07 06:21:37,10
7681,1873,3,14.95,2021-07-10 06:05:49,42
7682,4316,8,13.67,2021-01-20 12:01:02,20
7683,3231,3,23.49,2021-09-06 23:59:04,24
7684,4911,8,31.4,2021-02-12 02:43:31,43
7685,2620,5,8.85,2021-06-18 18:19:20,16
7686,2419,8,54.8,2021-05-23 11:32:18,20
7687,1198,8,13.68,2021-11-11 03:56:53,17
7688,1348,2,78.34,2021-12-05 18:57:05,2
7689,3925,8,84.1,2021-03-24 22:39:32,24
7690,1258,7,74.55,2021-09-25 05:56:12,30
7691,3215,6,59.06,2021-12-04 02:35:22,48
7692,2593,6,20.81,2021-07-05 05:45:24,4
7693,3298,9,87.18,2021-09-13 02:25:19,45
7694,3971,5,61.1,2021-01-20 06:04:35,15
7695,1415,2,74.95,2021-10-12 21:31:41,23
7696,3979,5,42.86,2021-05-09 12:08:56,28
7697,4212,6,71.65,2021-12-28 16:52:37,44
7698,4904,2,40.69,2021-12-01 13:54:45,25
7699,1767,9,60.84,2021-11-11 18:56:28,29
7700,1663,2,39.5,2021-09-23 02:34:38,20
7701,2669,9,9.4,2021-04-30 00:03:01,32
7702,2719,9,80.38,2021-05-27 15:28:34,26
7703,1192,1,41.05,2021-11-27 01:47:39,3
7704,1803,4,49.34,2021-10-24 07:11:40,30
7705,2407,2,19.03,2021-08-09 00:32:00,22
7706,3058,5,62.54,2021-05-12 08:38:37,21
7707,4741,5,27.84,2021-10-20 07:10:52,20
7708,3367,9,84.27,2021-07-01 20:36:07,35
7709,2840,7,97.46,2021-05-26 12:32:01,23
7710,3024,7,26.35,2021-09-19 00:51:36,8
7711,3258,1,58.24,2021-01-18 21:26:45,26
7712,3619,7,44.3,2021-05-08 06:10:37,11
7713,1116,1,85.12,2021-02-14 19:42:40,49
7714,1175,9,5.69,2021-09-23 08:47:32,40
7715,2981,7,46.0,2021-12-03 11:35:11,23
7716,2162,8,70.05,2021-10-04 12:51:40,19
7717,2171,5,90.58,2021-10-14 18:14:12,24
7718,4813,1,80.94,2021-09-20 15:03:29,19
7719,4149,4,44.81,2021-06-17 21:32:24,23
7720,3233,7,75.68,2021-04-08 11:07:04,37
7721,2987,8,25.93,2021-10-02 23:56:29,40
7722,4620,3,62.57,2021-07-11 05:44:28,1
7723,2539,3,66.01,2021-06-22 00:31:45,29
7724,4491,8,67.01,2021-11-10 04:34:35,5
7725,1967,6,18.89,2021-11-30 18:39:21,43
7726,3806,4,25.33,2021-07-02 16:33:19,19
7727,4914,6,35.12,2021-01-19 19:42:50,7
7728,4156,4,60.24,2021-09-04 11:30:32,34
7729,3908,7,53.34,2021-05-20 01:39:37,39
7730,4656,7,17.43,2021-03-30 10:11:07,37
7731,2032,9,55.82,2021-08-17 22:46:31,30
7732,1465,6,71.28,2021-11-03 07:48:31,45
7733,3001,7,22.71,2021-12-14 04:33:31,40
7734,2404,7,58.59,2021-08-09 00:06:20,1
7735,4781,9,54.42,2021-11-14 08:26:24,49
7736,2245,6,67.68,2021-07-22 12:57:35,46
7737,2979,2,72.15,2021-06-27 09:59:09,25
7738,1720,6,47.04,2021-03-04 18:35:21,26
7739,1441,3,61.57,2021-07-16 23:15:35,22
7740,4444,7,11.9,2021-04-02 10:26:46,2
7741,1854,4,29.56,2021-12-06 01:00:50,33
7742,1739,5,45.41,2021-03-10 00:21:50,9
7743,2586,9,86.69,2021-10-14 17:25:50,9
7744,1867,9,94.34,2021-08-02 05:12:58,33
7745,1592,1,95.33,2021-02-25 21:10:54,32
7746,1117,8,45.88,2021-03-03 14:56:52,24
7747,3459,5,57.02,2021-04-11 06:42:14,24
7748,3656,3,46.98,2021-05-09 12:40:39,16
7749,2327,4,10.54,2021-08-07 13:37:00,39
7750,1450,3,88.98,2021-02-02 18:31:03,38
7751,1011,3,65.97,2021-02-24 00:48:20,33
7752,2106,9,19.17,2021-10-06 04:10:00,33
7753,1216,6,25.14,2021-06-19 19:24:28,42
7754,4608,4,71.13,2021-10-29 09:35:21,47
7755,3176,8,59.07,2021-04-03 16:26:50,30
7756,1621,3,54.27,2021-08-30 14:34:44,46
7757,4516,6,77.7,2021-03-29 18:23:36,2
7758,2224,8,18.49,2021-09-23 12:59:46,32
7759,3135,9,19.21,2021-10-24 12:03:09,31
7760,1513,1,81.96,2021-11-16 10:19:37,26
7761,2275,7,59.43,2021-05-18 10:10:37,36
7762,1349,2,73.15,2021-04-23 13:02:53,19
7763,1047,6,22.94,2021-11-05 14:33:04,32
7764,4686,4,7.08,2021-12-07 08:57:30,5
7765,3278,1,57.3,2021-02-10 01:58:50,7
7766,2260,8,78.47,2021-04-24 20:29:44,10
7767,4058,2,11.78,2021-05-04 14:13:57,8
7768,1434,9,87.2,2021-08-30 06:34:18,6
7769,1977,5,37.5,2021-01-14 06:56:51,44
7770,3259,2,59.6,2021-07-23 13:51:36,35
7771,3173,5,38.97,2021-07-14 17:42:02,28
7772,2753,2,40.27,2021-12-15 00:34:27,10
7773,4710,6,16.72,2021-07-11 10:37:19,36
7774,1965,4,30.75,2021-10-03 03:09:45,49
