SessionID,UserID,Platform,SessionDuration,PagesVisited,PurchaseMade,SessionStartTime
9028,1542,MobileApp,385.57,5.0,0,2021-06-07 06:27:00
9029,2262,,317.2,2.0,0,2021-06-07 06:28:00
9030,2766,Website,1118.16,3.0,0,2021-06-07 06:29:00
9031,2115,MobileApp,3169.44,6.0,0,2021-06-07 06:30:00
9032,396,Website,588.81,5.0,0,2021-06-07 06:31:00
9033,612,Website,826.4,4.0,1,2021-06-07 06:32:00
9034,1261,MobileApp,413.7,8.0,0,2021-06-07 06:33:00
9035,1858,Website,1652.97,6.0,0,2021-06-07 06:34:00
9036,770,Website,719.76,6.0,0,2021-06-07 06:35:00
9037,1423,MobileApp,405.24,4.0,0,2021-06-07 06:36:00
9038,407,Website,1083.03,3.0,1,2021-06-07 06:37:00
9039,2973,MobileApp,539.8,6.0,1,2021-06-07 06:38:00
9040,1873,Website,84.59,3.0,0,2021-06-07 06:39:00
9041,1504,MobileApp,199.83,4.0,0,2021-06-07 06:40:00
9042,2695,Website,156.52,2.0,0,2021-06-07 06:41:00
9043,2270,MobileApp,1192.51,5.0,1,2021-06-07 06:42:00
9044,1180,Website,299.09,2.0,0,2021-06-07 06:43:00
9045,654,MobileApp,171.31,3.0,0,2021-06-07 06:44:00
9046,2476,MobileApp,702.89,6.0,0,2021-06-07 06:45:00
9047,1182,Website,655.0,4.0,0,2021-06-07 06:46:00
9048,977,Website,1099.13,5.0,1,2021-06-07 06:47:00
9049,1440,Website,1309.63,5.0,0,2021-06-07 06:48:00
9050,2419,MobileApp,436.33,6.0,0,2021-06-07 06:49:00
9051,1368,MobileApp,1511.42,9.0,0,2021-06-07 06:50:00
9052,2898,Website,1155.69,2.0,0,2021-06-07 06:51:00
9053,2904,MobileApp,81.95,6.0,0,2021-06-07 06:52:00
9054,229,MobileApp,791.66,6.0,1,2021-06-07 06:53:00
9055,2328,Website,264.72,3.0,0,2021-06-07 06:54:00
9056,1894,Website,240.7,6.0,0,2021-06-07 06:55:00
9057,1314,MobileApp,1455.4,7.0,0,2021-06-07 06:56:00
9058,1071,MobileApp,1114.45,5.0,0,2021-06-07 06:57:00
9059,975,Website,1200.62,7.0,0,2021-06-07 06:58:00
9060,1739,Website,519.7,6.0,1,2021-06-07 06:59:00
9061,758,Website,114.35,3.0,1,2021-06-07 07:00:00
9062,321,MobileApp,123.6,2.0,1,2021-06-07 07:01:00
9063,2322,MobileApp,229.7,2.0,0,2021-06-07 07:02:00
9064,556,Website,1175.92,9.0,0,2021-06-07 07:03:00
9065,844,Website,384.83,6.0,0,2021-06-07 07:04:00
9066,1337,Website,1441.47,1.0,1,2021-06-07 07:05:00
9067,1387,MobileApp,306.33,7.0,1,2021-06-07 07:06:00
9068,668,Website,1683.15,9.0,0,2021-06-07 07:07:00
9069,2428,MobileApp,1037.42,4.0,0,2021-06-07 07:08:00
9070,2759,MobileApp,249.45,1.0,0,2021-06-07 07:09:00
9071,1943,MobileApp,565.75,5.0,0,2021-06-07 07:10:00
9072,2005,MobileApp,,,0,2021-06-07 07:11:00
9073,1931,Website,593.74,10.0,0,2021-06-07 07:12:00
9074,746,MobileApp,389.51,4.0,1,2021-06-07 07:13:00
9075,675,MobileApp,374.48,7.0,1,2021-06-07 07:14:00
9076,2164,MobileApp,304.77,2.0,0,2021-06-07 07:15:00
9077,2653,Website,294.27,3.0,0,2021-06-07 07:16:00
9078,1066,Website,471.26,3.0,0,2021-06-07 07:17:00
9079,2427,MobileApp,214.51,7.0,0,2021-06-07 07:18:00
9080,2514,MobileApp,359.28,5.0,0,2021-06-07 07:19:00
9081,2328,MobileApp,841.6,6.0,0,2021-06-07 07:20:00
9082,618,MobileApp,243.81,6.0,1,2021-06-07 07:21:00
9083,2166,MobileApp,187.3,6.0,0,2021-06-07 07:22:00
9084,2357,Website,182.32,4.0,0,2021-06-07 07:23:00
9085,2148,MobileApp,381.08,7.0,0,2021-06-07 07:24:00
9086,2309,MobileApp,203.19,10.0,0,2021-06-07 07:25:00
9087,993,MobileApp,,,0,2021-06-07 07:26:00
9088,1329,MobileApp,694.77,4.0,0,2021-06-07 07:27:00
9089,1378,Website,289.72,4.0,1,2021-06-07 07:28:00
9090,286,Website,123.95,3.0,0,2021-06-07 07:29:00
9091,2376,MobileApp,1402.54,7.0,0,2021-06-07 07:30:00
9092,2111,Website,440.08,6.0,0,2021-06-07 07:31:00
9093,687,MobileApp,508.05,5.0,1,2021-06-07 07:32:00
9094,1306,MobileApp,876.04,6.0,1,2021-06-07 07:33:00
9095,1465,Website,181.77,1.0,0,2021-06-07 07:34:00
9096,738,MobileApp,305.63,6.0,0,2021-06-07 07:35:00
9097,2687,Website,511.21,3.0,0,2021-06-07 07:36:00
9098,2984,MobileApp,,,0,2021-06-07 07:37:00
9099,1959,Website,472.13,4.0,1,2021-06-07 07:38:00
9100,1895,MobileApp,558.37,8.0,0,2021-06-07 07:39:00
9101,2524,MobileApp,473.51,8.0,0,2021-06-07 07:40:00
9102,1486,MobileApp,442.96,7.0,0,2021-06-07 07:41:00
9103,2101,MobileApp,38.76,4.0,0,2021-06-07 07:42:00
9104,2802,MobileApp,739.37,4.0,0,2021-06-07 07:43:00
9105,486,MobileApp,129.81,5.0,0,2021-06-07 07:44:00
9106,1514,MobileApp,1625.0,8.0,0,2021-06-07 07:45:00
9107,2002,Website,349.37,4.0,0,2021-06-07 07:46:00
9108,1388,MobileApp,406.17,4.0,0,2021-06-07 07:47:00
9109,2457,Website,570.03,6.0,0,2021-06-07 07:48:00
9110,1031,,1208.92,8.0,1,2021-06-07 07:49:00
9111,1766,Website,534.28,4.0,0,2021-06-07 07:50:00
9112,668,Website,105.28,4.0,0,2021-06-07 07:51:00
9113,1221,Website,456.48,3.0,0,2021-06-07 07:52:00
9114,835,Website,210.42,3.0,1,2021-06-07 07:53:00
9115,876,MobileApp,217.07,4.0,0,2021-06-07 07:54:00
9116,2415,Website,230.23,2.0,1,2021-06-07 07:55:00
9117,1002,MobileApp,684.95,4.0,0,2021-06-07 07:56:00
9118,250,Website,725.34,6.0,0,2021-06-07 07:57:00
9119,1940,MobileApp,841.92,8.0,0,2021-06-07 07:58:00
9120,1619,MobileApp,310.21,9.0,0,2021-06-07 07:59:00
9121,1264,Website,549.48,6.0,0,2021-06-07 08:00:00
9122,2428,Website,768.09,4.0,0,2021-06-07 08:01:00
9123,872,Website,1468.72,3.0,0,2021-06-07 08:02:00
9124,835,Website,114.5,5.0,0,2021-06-07 08:03:00
9125,2823,Website,554.15,2.0,0,2021-06-07 08:04:00
9126,919,Website,202.85,6.0,0,2021-06-07 08:05:00
9127,1725,Website,,,0,2021-06-07 08:06:00
9128,2503,MobileApp,142.46,5.0,1,2021-06-07 08:07:00
9129,2414,Website,565.98,9.0,0,2021-06-07 08:08:00
9130,1314,MobileApp,321.38,2.0,0,2021-06-07 08:09:00
9131,1898,,105.78,4.0,0,2021-06-07 08:10:00
9132,403,Website,350.41,4.0,0,2021-06-07 08:11:00
9133,2106,Website,448.01,4.0,0,2021-06-07 08:12:00
9134,2569,Website,1289.09,1.0,1,2021-06-07 08:13:00
9135,1328,Website,532.52,1.0,0,2021-06-07 08:14:00
9136,1139,MobileApp,326.71,3.0,0,2021-06-07 08:15:00
9137,210,Website,210.35,6.0,1,2021-06-07 08:16:00
9138,1065,Website,1285.25,6.0,0,2021-06-07 08:17:00
9139,816,Website,405.62,5.0,1,2021-06-07 08:18:00
9140,2221,MobileApp,1070.43,5.0,1,2021-06-07 08:19:00
9141,234,MobileApp,401.99,4.0,0,2021-06-07 08:20:00
9142,793,MobileApp,373.95,2.0,0,2021-06-07 08:21:00
9143,1908,MobileApp,441.46,4.0,0,2021-06-07 08:22:00
9144,1614,Website,863.05,8.0,0,2021-06-07 08:23:00
9145,2841,Website,397.13,6.0,0,2021-06-07 08:24:00
9146,2167,Website,636.3,6.0,1,2021-06-07 08:25:00
9147,335,MobileApp,1684.74,3.0,0,2021-06-07 08:26:00
9148,1360,MobileApp,283.56,4.0,1,2021-06-07 08:27:00
9149,1640,Website,413.1,2.0,1,2021-06-07 08:28:00
9150,1098,Website,993.69,7.0,0,2021-06-07 08:29:00
9151,1215,Website,884.42,8.0,1,2021-06-07 08:30:00
9152,324,MobileApp,424.95,8.0,1,2021-06-07 08:31:00
9153,1791,MobileApp,1104.89,4.0,1,2021-06-07 08:32:00
9154,284,Website,379.66,4.0,1,2021-06-07 08:33:00
9155,213,Website,582.55,6.0,0,2021-06-07 08:34:00
9156,1659,Website,851.47,5.0,0,2021-06-07 08:35:00
9157,1742,MobileApp,1624.41,1.0,0,2021-06-07 08:36:00
9158,929,MobileApp,1332.4,3.0,1,2021-06-07 08:37:00
9159,752,Website,404.61,6.0,0,2021-06-07 08:38:00
9160,1418,Website,957.73,3.0,1,2021-06-07 08:39:00
9161,2387,Website,1136.85,4.0,0,2021-06-07 08:40:00
9162,1822,MobileApp,225.82,4.0,0,2021-06-07 08:41:00
9163,1046,MobileApp,724.82,7.0,1,2021-06-07 08:42:00
9164,1795,MobileApp,301.93,6.0,0,2021-06-07 08:43:00
9165,1893,MobileApp,650.62,9.0,0,2021-06-07 08:44:00
9166,105,Website,1070.47,2.0,0,2021-06-07 08:45:00
9167,1490,MobileApp,68.16,5.0,1,2021-06-07 08:46:00
9168,1483,Website,1421.11,8.0,1,2021-06-07 08:47:00
9169,1456,Website,1372.15,3.0,0,2021-06-07 08:48:00
9170,770,MobileApp,981.22,5.0,0,2021-06-07 08:49:00
9171,2764,MobileApp,,,0,2021-06-07 08:50:00
9172,2811,MobileApp,1281.14,10.0,0,2021-06-07 08:51:00
9173,1960,MobileApp,863.62,5.0,1,2021-06-07 08:52:00
9174,2028,MobileApp,1641.43,4.0,0,2021-06-07 08:53:00
9175,379,Website,422.48,5.0,1,2021-06-07 08:54:00
9176,713,MobileApp,126.5,6.0,0,2021-06-07 08:55:00
9177,1373,MobileApp,506.63,4.0,1,2021-06-07 08:56:00
9178,225,MobileApp,,,0,2021-06-07 08:57:00
9179,1738,MobileApp,635.41,12.0,1,2021-06-07 08:58:00
9180,738,MobileApp,,,1,2021-06-07 08:59:00
9181,236,MobileApp,475.03,6.0,0,2021-06-07 09:00:00
9182,183,Website,459.37,6.0,0,2021-06-07 09:01:00
9183,712,MobileApp,514.86,2.0,0,2021-06-07 09:02:00
9184,1893,MobileApp,926.21,7.0,1,2021-06-07 09:03:00
9185,2492,Website,56.77,3.0,1,2021-06-07 09:04:00
9186,1889,MobileApp,559.14,3.0,0,2021-06-07 09:05:00
9187,623,Website,619.09,5.0,0,2021-06-07 09:06:00
9188,1260,Website,170.42,0.0,1,2021-06-07 09:07:00
9189,1151,MobileApp,773.25,7.0,1,2021-06-07 09:08:00
9190,749,MobileApp,625.24,2.0,1,2021-06-07 09:09:00
9191,2203,Website,1265.81,7.0,1,2021-06-07 09:10:00
9192,2305,MobileApp,224.96,2.0,0,2021-06-07 09:11:00
9193,2283,MobileApp,162.12,5.0,1,2021-06-07 09:12:00
9194,2548,MobileApp,1551.55,5.0,1,2021-06-07 09:13:00
9195,2337,MobileApp,333.8,2.0,0,2021-06-07 09:14:00
9196,510,MobileApp,1083.86,5.0,1,2021-06-07 09:15:00
9197,1576,MobileApp,508.39,5.0,0,2021-06-07 09:16:00
9198,1824,MobileApp,533.46,5.0,0,2021-06-07 09:17:00
9199,2757,Website,318.9,7.0,0,2021-06-07 09:18:00
9200,785,Website,442.23,11.0,0,2021-06-07 09:19:00
9201,2942,Website,176.07,3.0,1,2021-06-07 09:20:00
9202,2824,MobileApp,223.1,8.0,1,2021-06-07 09:21:00
9203,2346,Website,639.57,6.0,1,2021-06-07 09:22:00
9204,137,Website,683.39,10.0,0,2021-06-07 09:23:00
9205,2424,MobileApp,657.71,3.0,0,2021-06-07 09:24:00
9206,2135,MobileApp,1034.14,4.0,1,2021-06-07 09:25:00
9207,1778,MobileApp,825.29,3.0,0,2021-06-07 09:26:00
9208,1223,Website,174.88,5.0,0,2021-06-07 09:27:00
9209,2485,Website,106.73,4.0,0,2021-06-07 09:28:00
9210,1334,Website,874.83,6.0,0,2021-06-07 09:29:00
9211,1778,Website,178.72,2.0,0,2021-06-07 09:30:00
9212,1305,Website,,,0,2021-06-07 09:31:00
9213,764,Website,258.78,3.0,1,2021-06-07 09:32:00
9214,702,Website,288.88,3.0,0,2021-06-07 09:33:00
9215,2990,MobileApp,491.91,12.0,1,2021-06-07 09:34:00
9216,152,Website,249.36,3.0,1,2021-06-07 09:35:00
9217,1326,Website,366.94,5.0,0,2021-06-07 09:36:00
9218,1302,MobileApp,513.22,3.0,1,2021-06-07 09:37:00
9219,1712,MobileApp,974.72,8.0,1,2021-06-07 09:38:00
9220,1032,MobileApp,1032.81,6.0,0,2021-06-07 09:39:00
9221,807,Website,982.24,3.0,1,2021-06-07 09:40:00
9222,235,MobileApp,297.51,6.0,1,2021-06-07 09:41:00
9223,2723,MobileApp,219.66,3.0,0,2021-06-07 09:42:00
9224,561,MobileApp,312.62,10.0,0,2021-06-07 09:43:00
9225,1326,Website,259.1,5.0,1,2021-06-07 09:44:00
9226,38,Website,1043.89,5.0,0,2021-06-07 09:45:00
9227,1160,MobileApp,585.42,2.0,0,2021-06-07 09:46:00
9228,2870,MobileApp,897.31,5.0,1,2021-06-07 09:47:00
9229,421,MobileApp,157.6,2.0,0,2021-06-07 09:48:00
9230,1243,MobileApp,1032.41,4.0,1,2021-06-07 09:49:00
9231,348,,207.3,6.0,0,2021-06-07 09:50:00
9232,1832,MobileApp,465.65,6.0,0,2021-06-07 09:51:00
9233,1570,MobileApp,678.67,8.0,0,2021-06-07 09:52:00
9234,2796,Website,852.45,3.0,0,2021-06-07 09:53:00
9235,1919,Website,618.76,5.0,0,2021-06-07 09:54:00
9236,2321,MobileApp,591.66,4.0,0,2021-06-07 09:55:00
9237,1902,MobileApp,208.29,6.0,1,2021-06-07 09:56:00
9238,2356,Website,280.69,9.0,1,2021-06-07 09:57:00
9239,1398,MobileApp,381.51,3.0,0,2021-06-07 09:58:00
9240,2781,MobileApp,748.02,2.0,1,2021-06-07 09:59:00
9241,1825,Website,282.66,3.0,1,2021-06-07 10:00:00
9242,2492,MobileApp,,,1,2021-06-07 10:01:00
9243,1229,MobileApp,707.11,3.0,0,2021-06-07 10:02:00
9244,405,MobileApp,594.92,5.0,0,2021-06-07 10:03:00
9245,1722,MobileApp,303.53,2.0,0,2021-06-07 10:04:00
9246,2901,Website,,,0,2021-06-07 10:05:00
9247,1221,MobileApp,94.56,2.0,1,2021-06-07 10:06:00
9248,2826,MobileApp,453.85,2.0,0,2021-06-07 10:07:00
9249,115,MobileApp,38.58,5.0,0,2021-06-07 10:08:00
9250,1677,Website,522.59,6.0,0,2021-06-07 10:09:00
9251,65,MobileApp,588.47,4.0,1,2021-06-07 10:10:00
9252,1300,MobileApp,440.02,7.0,1,2021-06-07 10:11:00
9253,825,Website,202.5,4.0,1,2021-06-07 10:12:00
9254,2287,Website,1006.86,3.0,1,2021-06-07 10:13:00
9255,2350,Website,542.78,4.0,0,2021-06-07 10:14:00
9256,1416,MobileApp,438.28,7.0,0,2021-06-07 10:15:00
9257,969,MobileApp,357.95,7.0,1,2021-06-07 10:16:00
9258,369,MobileApp,112.44,4.0,1,2021-06-07 10:17:00
9259,233,Website,279.29,7.0,1,2021-06-07 10:18:00
9260,2243,MobileApp,537.95,8.0,1,2021-06-07 10:19:00
9261,907,MobileApp,863.2,1.0,0,2021-06-07 10:20:00
9262,921,Website,302.61,7.0,1,2021-06-07 10:21:00
9263,689,MobileApp,1042.27,2.0,0,2021-06-07 10:22:00
9264,177,MobileApp,519.1,3.0,1,2021-06-07 10:23:00
9265,2265,Website,1532.61,3.0,0,2021-06-07 10:24:00
9266,1035,Website,895.63,8.0,0,2021-06-07 10:25:00
9267,1470,MobileApp,1456.25,3.0,0,2021-06-07 10:26:00
9268,630,Website,581.28,6.0,0,2021-06-07 10:27:00
9269,164,Website,,,1,2021-06-07 10:28:00
9270,2101,MobileApp,416.82,8.0,0,2021-06-07 10:29:00
9271,2266,MobileApp,357.7,5.0,1,2021-06-07 10:30:00
9272,824,MobileApp,494.59,5.0,0,2021-06-07 10:31:00
9273,2433,Website,370.49,7.0,0,2021-06-07 10:32:00
9274,56,MobileApp,1217.6,6.0,0,2021-06-07 10:33:00
9275,118,MobileApp,1123.86,4.0,0,2021-06-07 10:34:00
9276,2948,MobileApp,251.25,6.0,0,2021-06-07 10:35:00
9277,798,Website,674.8,7.0,0,2021-06-07 10:36:00
9278,780,Website,1211.33,4.0,1,2021-06-07 10:37:00
9279,2851,MobileApp,250.45,2.0,0,2021-06-07 10:38:00
9280,2893,MobileApp,178.05,7.0,0,2021-06-07 10:39:00
9281,1439,MobileApp,377.32,3.0,0,2021-06-07 10:40:00
9282,1894,Website,137.35,10.0,0,2021-06-07 10:41:00
9283,2903,MobileApp,,,1,2021-06-07 10:42:00
9284,708,MobileApp,603.93,4.0,0,2021-06-07 10:43:00
9285,1104,MobileApp,83.79,2.0,0,2021-06-07 10:44:00
9286,22,Website,572.58,4.0,0,2021-06-07 10:45:00
9287,1501,MobileApp,1223.84,3.0,0,2021-06-07 10:46:00
9288,843,MobileApp,466.2,4.0,0,2021-06-07 10:47:00
9289,1761,MobileApp,473.73,3.0,1,2021-06-07 10:48:00
9290,1117,MobileApp,757.06,7.0,0,2021-06-07 10:49:00
9291,192,Website,827.05,6.0,0,2021-06-07 10:50:00
9292,1019,MobileApp,414.18,4.0,1,2021-06-07 10:51:00
9293,1127,Website,1091.59,7.0,0,2021-06-07 10:52:00
9294,396,MobileApp,232.55,3.0,0,2021-06-07 10:53:00
9295,2688,Website,,,0,2021-06-07 10:54:00
9296,1019,Website,325.54,6.0,0,2021-06-07 10:55:00
9297,567,MobileApp,730.77,5.0,1,2021-06-07 10:56:00
9298,231,Website,1318.76,7.0,0,2021-06-07 10:57:00
9299,874,MobileApp,1020.49,4.0,0,2021-06-07 10:58:00
9300,2622,Website,271.42,6.0,0,2021-06-07 10:59:00
9301,240,MobileApp,2044.85,4.0,0,2021-06-07 11:00:00
9302,90,MobileApp,191.48,3.0,1,2021-06-07 11:01:00
9303,2280,Website,200.49,2.0,1,2021-06-07 11:02:00
9304,457,MobileApp,208.43,2.0,0,2021-06-07 11:03:00
9305,2281,Website,302.39,4.0,1,2021-06-07 11:04:00
9306,354,Website,894.23,7.0,0,2021-06-07 11:05:00
9307,1005,Website,882.15,5.0,0,2021-06-07 11:06:00
9308,1357,MobileApp,205.89,8.0,0,2021-06-07 11:07:00
9309,439,Website,236.73,5.0,1,2021-06-07 11:08:00
9310,1399,Website,756.97,6.0,1,2021-06-07 11:09:00
9311,345,MobileApp,268.47,9.0,0,2021-06-07 11:10:00
9312,2712,Website,214.36,2.0,0,2021-06-07 11:11:00
9313,657,Website,1152.33,3.0,1,2021-06-07 11:12:00
9314,2178,Website,9.89,9.0,0,2021-06-07 11:13:00
9315,2189,Website,729.76,2.0,0,2021-06-07 11:14:00
9316,2463,Website,727.39,10.0,0,2021-06-07 11:15:00
9317,1117,Website,697.73,4.0,0,2021-06-07 11:16:00
9318,626,Website,346.06,0.0,0,2021-06-07 11:17:00
9319,284,Website,295.3,10.0,0,2021-06-07 11:18:00
9320,1980,Website,1117.63,2.0,0,2021-06-07 11:19:00
9321,1679,MobileApp,1311.01,6.0,1,2021-06-07 11:20:00
9322,223,MobileApp,327.69,3.0,0,2021-06-07 11:21:00
9323,744,Website,255.99,2.0,0,2021-06-07 11:22:00
9324,463,MobileApp,12.05,1.0,0,2021-06-07 11:23:00
9325,1569,MobileApp,1042.86,8.0,0,2021-06-07 11:24:00
9326,1706,MobileApp,696.23,3.0,0,2021-06-07 11:25:00
9327,1164,Website,819.98,4.0,0,2021-06-07 11:26:00
9328,2405,MobileApp,738.62,6.0,1,2021-06-07 11:27:00
9329,1737,Website,418.45,4.0,0,2021-06-07 11:28:00
9330,1047,MobileApp,633.16,4.0,1,2021-06-07 11:29:00
9331,2907,Website,653.63,3.0,0,2021-06-07 11:30:00
9332,665,Website,1218.18,9.0,1,2021-06-07 11:31:00
9333,1357,MobileApp,1208.55,6.0,0,2021-06-07 11:32:00
9334,1015,MobileApp,152.92,4.0,0,2021-06-07 11:33:00
9335,2133,MobileApp,54.78,3.0,0,2021-06-07 11:34:00
9336,2669,Website,95.01,5.0,1,2021-06-07 11:35:00
9337,1055,Website,367.98,1.0,0,2021-06-07 11:36:00
9338,1765,MobileApp,1281.36,6.0,0,2021-06-07 11:37:00
9339,2288,MobileApp,698.81,7.0,0,2021-06-07 11:38:00
9340,1914,MobileApp,862.15,5.0,0,2021-06-07 11:39:00
9341,363,MobileApp,438.69,5.0,1,2021-06-07 11:40:00
9342,2870,Website,112.22,3.0,1,2021-06-07 11:41:00
9343,1413,Website,1261.24,8.0,0,2021-06-07 11:42:00
9344,668,Website,1363.32,6.0,0,2021-06-07 11:43:00
9345,1881,Website,357.9,6.0,0,2021-06-07 11:44:00
9346,1395,MobileApp,184.25,5.0,1,2021-06-07 11:45:00
9347,99,Website,412.62,5.0,0,2021-06-07 11:46:00
9348,2095,Website,1058.08,4.0,0,2021-06-07 11:47:00
9349,2887,Website,606.38,6.0,1,2021-06-07 11:48:00
9350,422,Website,449.06,9.0,0,2021-06-07 11:49:00
9351,1504,MobileApp,985.29,6.0,0,2021-06-07 11:50:00
9352,62,Website,561.01,9.0,0,2021-06-07 11:51:00
9353,1133,Website,271.02,3.0,0,2021-06-07 11:52:00
9354,1703,MobileApp,616.72,4.0,0,2021-06-07 11:53:00
9355,598,Website,64.19,3.0,0,2021-06-07 11:54:00
9356,392,Website,1823.42,4.0,1,2021-06-07 11:55:00
9357,1076,MobileApp,851.7,4.0,0,2021-06-07 11:56:00
9358,2651,Website,78.58,3.0,0,2021-06-07 11:57:00
9359,1313,MobileApp,358.09,2.0,0,2021-06-07 11:58:00
9360,2030,MobileApp,688.55,3.0,1,2021-06-07 11:59:00
9361,2385,Website,709.56,4.0,0,2021-06-07 12:00:00
9362,810,Website,,,0,2021-06-07 12:01:00
9363,1406,MobileApp,427.35,5.0,1,2021-06-07 12:02:00
9364,2800,Website,1674.43,4.0,0,2021-06-07 12:03:00
9365,1160,,,,0,2021-06-07 12:04:00
9366,1532,Website,1044.08,2.0,1,2021-06-07 12:05:00
9367,1386,MobileApp,613.18,3.0,0,2021-06-07 12:06:00
9368,881,MobileApp,182.31,4.0,0,2021-06-07 12:07:00
9369,1600,MobileApp,577.73,6.0,1,2021-06-07 12:08:00
9370,2683,Website,2027.26,7.0,0,2021-06-07 12:09:00
9371,254,Website,645.9,5.0,0,2021-06-07 12:10:00
9372,2068,Website,584.0,5.0,0,2021-06-07 12:11:00
9373,2576,MobileApp,502.02,5.0,1,2021-06-07 12:12:00
9374,1169,Website,295.12,6.0,1,2021-06-07 12:13:00
9375,1232,MobileApp,272.14,2.0,0,2021-06-07 12:14:00
9376,2424,Website,939.06,5.0,0,2021-06-07 12:15:00
9377,166,Website,817.76,5.0,0,2021-06-07 12:16:00
9378,1574,Website,145.52,5.0,1,2021-06-07 12:17:00
9379,2909,MobileApp,1415.57,6.0,0,2021-06-07 12:18:00
9380,617,MobileApp,847.2,8.0,0,2021-06-07 12:19:00
9381,2660,Website,1967.93,2.0,0,2021-06-07 12:20:00
9382,1626,MobileApp,296.57,2.0,1,2021-06-07 12:21:00
9383,503,Website,989.5,6.0,1,2021-06-07 12:22:00
9384,913,MobileApp,219.3,3.0,0,2021-06-07 12:23:00
9385,2127,MobileApp,64.43,5.0,0,2021-06-07 12:24:00
9386,585,Website,997.05,5.0,0,2021-06-07 12:25:00
9387,1959,Website,213.53,2.0,1,2021-06-07 12:26:00
9388,2736,Website,730.07,2.0,0,2021-06-07 12:27:00
9389,396,Website,648.83,5.0,0,2021-06-07 12:28:00
9390,1632,MobileApp,396.98,6.0,1,2021-06-07 12:29:00
9391,1881,MobileApp,217.62,4.0,0,2021-06-07 12:30:00
9392,402,MobileApp,938.13,3.0,0,2021-06-07 12:31:00
9393,975,MobileApp,503.01,7.0,0,2021-06-07 12:32:00
9394,224,Website,34.42,2.0,0,2021-06-07 12:33:00
9395,518,Website,573.9,6.0,0,2021-06-07 12:34:00
9396,2682,MobileApp,112.87,8.0,0,2021-06-07 12:35:00
9397,236,MobileApp,380.02,8.0,0,2021-06-07 12:36:00
9398,116,MobileApp,557.87,3.0,0,2021-06-07 12:37:00
9399,226,MobileApp,5.5,4.0,0,2021-06-07 12:38:00
9400,2278,Website,288.03,6.0,0,2021-06-07 12:39:00
9401,182,Website,425.48,3.0,1,2021-06-07 12:40:00
9402,1342,MobileApp,872.16,5.0,0,2021-06-07 12:41:00
9403,210,Website,1099.81,5.0,0,2021-06-07 12:42:00
9404,1416,MobileApp,680.63,4.0,1,2021-06-07 12:43:00
9405,2144,Website,1240.36,3.0,0,2021-06-07 12:44:00
9406,894,Website,821.81,3.0,0,2021-06-07 12:45:00
9407,1882,Website,98.72,6.0,0,2021-06-07 12:46:00
9408,2804,MobileApp,935.07,11.0,0,2021-06-07 12:47:00
9409,1110,MobileApp,144.62,6.0,1,2021-06-07 12:48:00
9410,2463,Website,1054.57,1.0,0,2021-06-07 12:49:00
9411,2027,MobileApp,,,0,2021-06-07 12:50:00
9412,394,MobileApp,622.19,9.0,0,2021-06-07 12:51:00
9413,2744,Website,503.61,8.0,0,2021-06-07 12:52:00
9414,844,Website,,,0,2021-06-07 12:53:00
9415,1525,Website,864.84,4.0,0,2021-06-07 12:54:00
9416,604,Website,327.8,4.0,1,2021-06-07 12:55:00
9417,582,MobileApp,351.59,4.0,1,2021-06-07 12:56:00
9418,2043,Website,507.5,7.0,0,2021-06-07 12:57:00
9419,1940,Website,245.59,9.0,0,2021-06-07 12:58:00
9420,133,Website,474.57,1.0,1,2021-06-07 12:59:00
9421,2839,Website,1156.99,4.0,0,2021-06-07 13:00:00
9422,2697,,180.51,9.0,1,2021-06-07 13:01:00
9423,2269,Website,38.02,5.0,1,2021-06-07 13:02:00
9424,976,MobileApp,240.51,5.0,0,2021-06-07 13:03:00
9425,1814,Website,844.61,1.0,0,2021-06-07 13:04:00
9426,1544,MobileApp,609.22,4.0,1,2021-06-07 13:05:00
9427,2836,MobileApp,138.69,11.0,0,2021-06-07 13:06:00
9428,2739,Website,719.96,9.0,0,2021-06-07 13:07:00
9429,1358,MobileApp,625.74,3.0,1,2021-06-07 13:08:00
9430,39,Website,1121.7,10.0,0,2021-06-07 13:09:00
9431,1317,Website,828.13,6.0,0,2021-06-07 13:10:00
9432,2738,Website,1054.4,6.0,0,2021-06-07 13:11:00
9433,162,Website,215.76,3.0,1,2021-06-07 13:12:00
9434,1910,Website,145.4,9.0,0,2021-06-07 13:13:00
9435,1128,Website,306.23,5.0,0,2021-06-07 13:14:00
9436,2209,Website,316.17,10.0,0,2021-06-07 13:15:00
9437,1659,MobileApp,422.21,1.0,1,2021-06-07 13:16:00
9438,1964,Website,174.94,5.0,0,2021-06-07 13:17:00
9439,1058,Website,265.38,7.0,0,2021-06-07 13:18:00
9440,2290,Website,1626.15,3.0,1,2021-06-07 13:19:00
9441,967,Website,596.87,4.0,0,2021-06-07 13:20:00
9442,890,Website,529.88,0.0,0,2021-06-07 13:21:00
9443,2161,Website,713.31,4.0,1,2021-06-07 13:22:00
9444,2366,MobileApp,164.38,5.0,0,2021-06-07 13:23:00
9445,2071,Website,117.58,6.0,0,2021-06-07 13:24:00
9446,2872,MobileApp,518.59,6.0,1,2021-06-07 13:25:00
9447,2749,Website,99.59,8.0,0,2021-06-07 13:26:00
9448,1667,Website,211.53,1.0,0,2021-06-07 13:27:00
9449,1442,Website,52.94,4.0,1,2021-06-07 13:28:00
