TransactionID,UserID,TransactionAmount,TransactionDate,ProductCategory
7266,2794,11.71,2021-10-30 17:00:00,Books
7267,1481,176.87,2021-10-30 18:00:00,Books
7268,2135,92.31,2021-10-30 19:00:00,Electronics
7269,1103,20.69,2021-10-30 20:00:00,Home
7270,2839,78.1,2021-10-30 21:00:00,Electronics
7271,2352,33.2,2021-10-30 22:00:00,Books
7272,1404,39.08,2021-10-30 23:00:00,Books
7273,2178,43.31,2021-10-31 00:00:00,Clothing
7274,2644,6.54,2021-10-31 01:00:00,Books
7275,1300,426.6,2021-10-31 02:00:00,Books
7276,1723,3.2,2021-10-31 03:00:00,Electronics
7277,2606,108.62,2021-10-31 04:00:00,Clothing
7278,899,46.4,2021-10-31 05:00:00,Clothing
7279,1207,103.85,2021-10-31 06:00:00,Home
7280,1536,44.04,2021-10-31 07:00:00,Beauty
7281,78,112.01,2021-10-31 08:00:00,Home
7282,2832,130.65,2021-10-31 09:00:00,Home
7283,2722,117.3,2021-10-31 10:00:00,Home
7284,1533,12.1,2021-10-31 11:00:00,Clothing
7285,238,106.97,2021-10-31 12:00:00,Electronics
7286,1158,32.85,2021-10-31 13:00:00,Books
7287,1997,2.92,2021-10-31 14:00:00,Clothing
7288,1216,53.59,2021-10-31 15:00:00,Books
7289,278,56.84,2021-10-31 16:00:00,Books
7290,524,62.96,2021-10-31 17:00:00,Beauty
7291,180,122.02,2021-10-31 18:00:00,Home
7292,123,36.94,2021-10-31 19:00:00,Beauty
7293,1270,37.87,2021-10-31 20:00:00,Home
7294,1758,6.25,2021-10-31 21:00:00,Clothing
7295,1095,116.1,2021-10-31 22:00:00,Books
7296,480,83.89,2021-10-31 23:00:00,Beauty
7297,1798,42.99,2021-11-01 00:00:00,Clothing
7298,2132,122.14,2021-11-01 01:00:00,Clothing
7299,2613,77.08,2021-11-01 02:00:00,Home
7300,2667,63.35,2021-11-01 03:00:00,Books
7301,2405,71.61,2021-11-01 04:00:00,Home
7302,816,101.16,2021-11-01 05:00:00,Home
7303,2695,107.88,2021-11-01 06:00:00,Clothing
7304,443,34.1,2021-11-01 07:00:00,Home
7305,2571,15.17,2021-11-01 08:00:00,Electronics
7306,143,17.04,2021-11-01 09:00:00,Books
7307,192,102.0,2021-11-01 10:00:00,Home
7308,1411,206.26,2021-11-01 11:00:00,Home
7309,378,52.68,2021-11-01 12:00:00,Beauty
7310,2629,18.58,2021-11-01 13:00:00,Books
7311,535,141.31,2021-11-01 14:00:00,Books
7312,1717,178.67,2021-11-01 15:00:00,Home
7313,1033,212.51,2021-11-01 16:00:00,Electronics
7314,1411,93.35,2021-11-01 17:00:00,Beauty
7315,2141,197.13,2021-11-01 18:00:00,Electronics
7316,1990,1.55,2021-11-01 19:00:00,Home
7317,2577,11.34,2021-11-01 20:00:00,Books
7318,1178,9.71,2021-11-01 21:00:00,Books
7319,405,124.69,2021-11-01 22:00:00,Electronics
7320,2888,7.21,2021-11-01 23:00:00,Clothing
7321,1173,68.59,2021-11-02 00:00:00,Home
7322,889,64.0,2021-11-02 01:00:00,Books
7323,422,37.21,2021-11-02 02:00:00,Clothing
7324,1642,204.33,2021-11-02 03:00:00,Books
7325,472,18.69,2021-11-02 04:00:00,Books
7326,2941,43.46,2021-11-02 05:00:00,Clothing
7327,547,148.8,2021-11-02 06:00:00,Electronics
7328,631,3.09,2021-11-02 07:00:00,Home
7329,1038,111.76,2021-11-02 08:00:00,Clothing
7330,2826,169.5,2021-11-02 09:00:00,Clothing
7331,1830,269.22,2021-11-02 10:00:00,Books
7332,364,208.99,2021-11-02 11:00:00,Clothing
7333,2167,38.48,2021-11-02 12:00:00,Home
7334,546,88.28,2021-11-02 13:00:00,Electronics
7335,2570,8.04,2021-11-02 14:00:00,Electronics
7336,634,29.82,2021-11-02 15:00:00,Electronics
7337,1937,9.9,2021-11-02 16:00:00,Home
7338,1681,37.86,2021-11-02 17:00:00,Books
7339,963,208.09,2021-11-02 18:00:00,Home
7340,883,42.64,2021-11-02 19:00:00,Clothing
7341,2828,82.53,2021-11-02 20:00:00,Beauty
7342,871,56.81,2021-11-02 21:00:00,Beauty
7343,516,61.42,2021-11-02 22:00:00,Beauty
7344,2986,349.24,2021-11-02 23:00:00,Electronics
7345,1421,35.12,2021-11-03 00:00:00,Home
7346,866,98.7,2021-11-03 01:00:00,Home
7347,2154,54.48,2021-11-03 02:00:00,Electronics
7348,1109,6.31,2021-11-03 03:00:00,Clothing
7349,214,67.2,2021-11-03 04:00:00,Beauty
7350,2898,167.85,2021-11-03 05:00:00,Beauty
7351,2245,10.4,2021-11-03 06:00:00,Electronics
7352,19,7.21,2021-11-03 07:00:00,Beauty
7353,642,16.68,2021-11-03 08:00:00,Books
7354,1105,144.56,2021-11-03 09:00:00,Home
7355,330,128.73,2021-11-03 10:00:00,Beauty
7356,866,83.25,2021-11-03 11:00:00,Beauty
7357,774,63.15,2021-11-03 12:00:00,Books
7358,392,219.22,2021-11-03 13:00:00,Clothing
7359,637,145.54,2021-11-03 14:00:00,Clothing
7360,2355,167.1,2021-11-03 15:00:00,Books
7361,2943,167.81,2021-11-03 16:00:00,Clothing
7362,2700,102.92,2021-11-03 17:00:00,Electronics
7363,2889,61.25,2021-11-03 18:00:00,Books
7364,1026,200.01,2021-11-03 19:00:00,Home
7365,2568,260.38,2021-11-03 20:00:00,Home
7366,1675,2.41,2021-11-03 21:00:00,Home
7367,2684,5.29,2021-11-03 22:00:00,Beauty
7368,740,318.79,2021-11-03 23:00:00,Books
7369,1546,32.46,2021-11-04 00:00:00,Books
7370,469,206.65,2021-11-04 01:00:00,Clothing
7371,2260,49.23,2021-11-04 02:00:00,Books
7372,1136,12.68,2021-11-04 03:00:00,Books
7373,1032,8.39,2021-11-04 04:00:00,Clothing
7374,2852,17.02,2021-11-04 05:00:00,Books
7375,2525,28.75,2021-11-04 06:00:00,Books
7376,874,67.04,2021-11-04 07:00:00,Electronics
7377,460,120.9,2021-11-04 08:00:00,Clothing
7378,2301,429.76,2021-11-04 09:00:00,Electronics
7379,1550,58.25,2021-11-04 10:00:00,Beauty
7380,752,73.02,2021-11-04 11:00:00,Clothing
7381,1462,73.78,2021-11-04 12:00:00,Books
7382,1778,77.53,2021-11-04 13:00:00,Books
7383,854,72.93,2021-11-04 14:00:00,Electronics
7384,2284,0.88,2021-11-04 15:00:00,Electronics
7385,1330,0.17,2021-11-04 16:00:00,Beauty
7386,478,10.28,2021-11-04 17:00:00,Beauty
7387,2727,10.71,2021-11-04 18:00:00,Books
7388,2264,122.04,2021-11-04 19:00:00,Home
7389,2903,22.93,2021-11-04 20:00:00,Beauty
7390,135,225.11,2021-11-04 21:00:00,Books
7391,2953,263.95,2021-11-04 22:00:00,Beauty
7392,1153,372.53,2021-11-04 23:00:00,Clothing
7393,410,279.82,2021-11-05 00:00:00,Electronics
7394,1446,31.73,2021-11-05 01:00:00,Books
7395,1318,71.29,2021-11-05 02:00:00,Beauty
7396,1270,19.29,2021-11-05 03:00:00,Electronics
7397,1580,164.1,2021-11-05 04:00:00,Home
7398,86,219.31,2021-11-05 05:00:00,Beauty
7399,2604,190.57,2021-11-05 06:00:00,Books
7400,1866,56.8,2021-11-05 07:00:00,Clothing
7401,1470,142.16,2021-11-05 08:00:00,Electronics
7402,378,10.27,2021-11-05 09:00:00,Electronics
7403,1681,4.11,2021-11-05 10:00:00,Clothing
7404,1075,139.93,2021-11-05 11:00:00,Books
7405,242,55.4,2021-11-05 12:00:00,Home
7406,920,541.47,2021-11-05 13:00:00,Clothing
7407,1587,10.23,2021-11-05 14:00:00,Home
7408,2314,193.54,2021-11-05 15:00:00,Books
7409,2760,65.39,2021-11-05 16:00:00,Beauty
7410,1272,175.53,2021-11-05 17:00:00,Beauty
7411,70,169.9,2021-11-05 18:00:00,Books
7412,2105,247.68,2021-11-05 19:00:00,Home
7413,1406,35.36,2021-11-05 20:00:00,Clothing
7414,2087,299.17,2021-11-05 21:00:00,Books
7415,2008,16.45,2021-11-05 22:00:00,Books
7416,801,8.55,2021-11-05 23:00:00,Beauty
7417,1042,56.5,2021-11-06 00:00:00,Clothing
7418,2780,176.21,2021-11-06 01:00:00,Beauty
7419,825,64.14,2021-11-06 02:00:00,Home
7420,756,176.78,2021-11-06 03:00:00,Home
7421,2400,130.82,2021-11-06 04:00:00,Electronics
7422,1996,23.5,2021-11-06 05:00:00,Books
7423,1840,297.36,2021-11-06 06:00:00,Clothing
7424,1322,6.27,2021-11-06 07:00:00,Clothing
7425,2331,228.55,2021-11-06 08:00:00,Beauty
7426,1610,36.3,2021-11-06 09:00:00,Beauty
7427,110,69.34,2021-11-06 10:00:00,Clothing
7428,1017,54.88,2021-11-06 11:00:00,Beauty
7429,1962,18.85,2021-11-06 12:00:00,Electronics
7430,2592,44.34,2021-11-06 13:00:00,Books
7431,1770,21.44,2021-11-06 14:00:00,Electronics
7432,25,22.8,2021-11-06 15:00:00,Home
7433,843,20.71,2021-11-06 16:00:00,Clothing
7434,2839,67.14,2021-11-06 17:00:00,Electronics
7435,738,159.91,2021-11-06 18:00:00,Electronics
7436,2105,84.16,2021-11-06 19:00:00,Beauty
7437,180,223.69,2021-11-06 20:00:00,Beauty
7438,232,101.21,2021-11-06 21:00:00,Beauty
7439,1918,116.91,2021-11-06 22:00:00,Home
7440,343,110.14,2021-11-06 23:00:00,Electronics
7441,477,59.69,2021-11-07 00:00:00,Books
7442,1823,116.91,2021-11-07 01:00:00,Beauty
7443,2624,7.23,2021-11-07 02:00:00,Home
7444,455,196.51,2021-11-07 03:00:00,Home
7445,1256,150.42,2021-11-07 04:00:00,Beauty
7446,289,28.13,2021-11-07 05:00:00,Clothing
7447,1237,146.12,2021-11-07 06:00:00,Electronics
7448,2306,1.27,2021-11-07 07:00:00,Beauty
7449,530,24.49,2021-11-07 08:00:00,Books
7450,2735,6.74,2021-11-07 09:00:00,Electronics
7451,2977,151.52,2021-11-07 10:00:00,Home
7452,2277,141.01,2021-11-07 11:00:00,Books
7453,596,168.01,2021-11-07 12:00:00,Electronics
7454,435,0.45,2021-11-07 13:00:00,Books
7455,882,69.56,2021-11-07 14:00:00,Home
7456,1782,122.02,2021-11-07 15:00:00,Beauty
7457,402,16.89,2021-11-07 16:00:00,Books
7458,2670,104.92,2021-11-07 17:00:00,Beauty
7459,2136,8.79,2021-11-07 18:00:00,Home
7460,2632,20.01,2021-11-07 19:00:00,Home
7461,1566,64.59,2021-11-07 20:00:00,Books
7462,309,106.01,2021-11-07 21:00:00,Books
7463,2954,15.77,2021-11-07 22:00:00,Home
7464,343,20.48,2021-11-07 23:00:00,Books
7465,436,22.87,2021-11-08 00:00:00,Books
7466,177,27.27,2021-11-08 01:00:00,Books
7467,139,25.69,2021-11-08 02:00:00,Books
7468,194,50.28,2021-11-08 03:00:00,Electronics
7469,1185,106.07,2021-11-08 04:00:00,Home
7470,943,57.63,2021-11-08 05:00:00,Home
7471,525,149.6,2021-11-08 06:00:00,Clothing
7472,1625,127.04,2021-11-08 07:00:00,Beauty
7473,2963,13.53,2021-11-08 08:00:00,Clothing
7474,2258,5.01,2021-11-08 09:00:00,Books
7475,741,210.33,2021-11-08 10:00:00,Books
7476,862,8.32,2021-11-08 11:00:00,Electronics
7477,954,16.06,2021-11-08 12:00:00,Electronics
7478,1303,2.24,2021-11-08 13:00:00,Electronics
7479,1275,98.98,2021-11-08 14:00:00,Electronics
7480,1744,87.32,2021-11-08 15:00:00,Electronics
7481,2881,433.54,2021-11-08 16:00:00,Electronics
7482,2188,217.98,2021-11-08 17:00:00,Electronics
7483,792,52.91,2021-11-08 18:00:00,Electronics
7484,546,46.46,2021-11-08 19:00:00,Electronics
7485,1845,35.22,2021-11-08 20:00:00,Home
7486,1017,16.54,2021-11-08 21:00:00,Electronics
7487,1928,14.86,2021-11-08 22:00:00,Beauty
7488,1554,14.19,2021-11-08 23:00:00,Electronics
7489,57,12.12,2021-11-09 00:00:00,Books
7490,2160,27.51,2021-11-09 01:00:00,Books
7491,5,36.62,2021-11-09 02:00:00,Electronics
7492,1438,325.92,2021-11-09 03:00:00,Electronics
7493,1363,86.39,2021-11-09 04:00:00,Books
7494,1821,438.97,2021-11-09 05:00:00,Beauty
7495,1283,46.6,2021-11-09 06:00:00,Clothing
7496,2138,61.18,2021-11-09 07:00:00,Home
7497,2664,39.24,2021-11-09 08:00:00,Books
7498,2939,20.2,2021-11-09 09:00:00,Electronics
7499,2746,15.45,2021-11-09 10:00:00,Home
7500,1274,290.19,2021-11-09 11:00:00,Electronics
7501,2946,432.83,2021-11-09 12:00:00,Clothing
7502,1132,4.59,2021-11-09 13:00:00,Clothing
7503,668,16.29,2021-11-09 14:00:00,Books
7504,2642,55.08,2021-11-09 15:00:00,Home
7505,2637,20.62,2021-11-09 16:00:00,Home
7506,2533,45.24,2021-11-09 17:00:00,Clothing
7507,1282,13.82,2021-11-09 18:00:00,Electronics
7508,2687,60.97,2021-11-09 19:00:00,Books
7509,997,31.7,2021-11-09 20:00:00,Beauty
7510,1927,43.37,2021-11-09 21:00:00,Clothing
7511,282,9.91,2021-11-09 22:00:00,Clothing
7512,1228,55.88,2021-11-09 23:00:00,Books
7513,2064,408.98,2021-11-10 00:00:00,Electronics
7514,936,39.87,2021-11-10 01:00:00,Home
7515,254,209.09,2021-11-10 02:00:00,Clothing
7516,1212,185.28,2021-11-10 03:00:00,Books
7517,329,303.78,2021-11-10 04:00:00,Books
7518,2592,156.12,2021-11-10 05:00:00,Books
7519,2831,107.76,2021-11-10 06:00:00,Home
7520,1421,194.2,2021-11-10 07:00:00,Clothing
7521,1541,7.87,2021-11-10 08:00:00,Books
7522,2893,62.14,2021-11-10 09:00:00,Home
7523,1193,453.34,2021-11-10 10:00:00,Electronics
7524,1717,146.79,2021-11-10 11:00:00,Beauty
7525,2414,327.22,2021-11-10 12:00:00,Clothing
7526,1202,151.25,2021-11-10 13:00:00,Home
7527,655,207.85,2021-11-10 14:00:00,Beauty
7528,1386,122.6,2021-11-10 15:00:00,Beauty
7529,760,142.92,2021-11-10 16:00:00,Home
7530,2687,74.06,2021-11-10 17:00:00,Home
7531,1799,258.02,2021-11-10 18:00:00,Home
7532,1064,174.32,2021-11-10 19:00:00,Books
7533,2972,185.72,2021-11-10 20:00:00,Electronics
7534,416,111.78,2021-11-10 21:00:00,Books
7535,255,36.32,2021-11-10 22:00:00,Beauty
7536,1167,3.63,2021-11-10 23:00:00,Beauty
7537,1877,274.35,2021-11-11 00:00:00,Beauty
7538,2758,88.22,2021-11-11 01:00:00,Home
7539,2625,35.4,2021-11-11 02:00:00,Clothing
7540,900,16.15,2021-11-11 03:00:00,Books
7541,2059,176.92,2021-11-11 04:00:00,Clothing
7542,26,181.11,2021-11-11 05:00:00,Electronics
7543,421,168.47,2021-11-11 06:00:00,Electronics
7544,1245,103.59,2021-11-11 07:00:00,Books
7545,1877,45.57,2021-11-11 08:00:00,Beauty
7546,2544,36.25,2021-11-11 09:00:00,Electronics
7547,1261,0.86,2021-11-11 10:00:00,Clothing
7548,2285,179.34,2021-11-11 11:00:00,Clothing
7549,1009,9.15,2021-11-11 12:00:00,Home
7550,219,99.63,2021-11-11 13:00:00,Beauty
7551,1511,70.13,2021-11-11 14:00:00,Home
7552,1960,74.8,2021-11-11 15:00:00,Books
7553,2509,261.34,2021-11-11 16:00:00,Electronics
7554,663,3.21,2021-11-11 17:00:00,Home
7555,2683,148.45,2021-11-11 18:00:00,Home
7556,990,5.35,2021-11-11 19:00:00,Books
7557,189,3.89,2021-11-11 20:00:00,Clothing
7558,255,56.18,2021-11-11 21:00:00,Clothing
7559,68,6.52,2021-11-11 22:00:00,Books
7560,616,155.66,2021-11-11 23:00:00,Clothing
7561,2384,75.41,2021-11-12 00:00:00,Books
7562,2719,2.95,2021-11-12 01:00:00,Clothing
7563,2869,4.13,2021-11-12 02:00:00,Books
7564,874,94.85,2021-11-12 03:00:00,Clothing
7565,2348,164.05,2021-11-12 04:00:00,Home
7566,1626,57.59,2021-11-12 05:00:00,Home
7567,357,80.87,2021-11-12 06:00:00,Clothing
7568,256,160.86,2021-11-12 07:00:00,Books
7569,1008,94.29,2021-11-12 08:00:00,Home
7570,2401,25.46,2021-11-12 09:00:00,Electronics
7571,1756,94.95,2021-11-12 10:00:00,Clothing
7572,2572,98.96,2021-11-12 11:00:00,Electronics
7573,2998,132.47,2021-11-12 12:00:00,Electronics
7574,2804,96.99,2021-11-12 13:00:00,Beauty
7575,284,348.16,2021-11-12 14:00:00,Electronics
7576,99,21.98,2021-11-12 15:00:00,Electronics
7577,197,301.78,2021-11-12 16:00:00,Beauty
7578,2530,77.29,2021-11-12 17:00:00,Beauty
7579,878,111.46,2021-11-12 18:00:00,Beauty
7580,1869,10.48,2021-11-12 19:00:00,Books
7581,2663,47.9,2021-11-12 20:00:00,Beauty
7582,2666,146.7,2021-11-12 21:00:00,Books
7583,1389,122.73,2021-11-12 22:00:00,Clothing
7584,2416,4.1,2021-11-12 23:00:00,Books
7585,570,79.1,2021-11-13 00:00:00,Clothing
7586,2638,9.24,2021-11-13 01:00:00,Beauty
7587,1066,548.62,2021-11-13 02:00:00,Beauty
7588,422,227.59,2021-11-13 03:00:00,Clothing
7589,2884,2.13,2021-11-13 04:00:00,Home
7590,1205,195.65,2021-11-13 05:00:00,Books
7591,545,251.86,2021-11-13 06:00:00,Electronics
7592,71,43.63,2021-11-13 07:00:00,Beauty
7593,1224,127.12,2021-11-13 08:00:00,Books
7594,768,58.36,2021-11-13 09:00:00,Books
7595,2355,106.49,2021-11-13 10:00:00,Beauty
7596,1707,41.6,2021-11-13 11:00:00,Clothing
7597,2425,38.94,2021-11-13 12:00:00,Beauty
7598,655,55.24,2021-11-13 13:00:00,Books
7599,2726,15.73,2021-11-13 14:00:00,Home
7600,2447,177.87,2021-11-13 15:00:00,Clothing
7601,1797,42.88,2021-11-13 16:00:00,Beauty
7602,221,51.11,2021-11-13 17:00:00,Electronics
7603,182,224.48,2021-11-13 18:00:00,Beauty
7604,307,68.64,2021-11-13 19:00:00,Books
7605,2570,78.58,2021-11-13 20:00:00,Books
7606,1420,313.5,2021-11-13 21:00:00,Electronics
7607,1014,217.79,2021-11-13 22:00:00,Clothing
7608,2052,18.57,2021-11-13 23:00:00,Books
7609,2911,64.1,2021-11-14 00:00:00,Clothing
7610,848,355.07,2021-11-14 01:00:00,Clothing
7611,804,46.58,2021-11-14 02:00:00,Beauty
7612,215,46.45,2021-11-14 03:00:00,Clothing
7613,1444,21.7,2021-11-14 04:00:00,Books
7614,101,12.14,2021-11-14 05:00:00,Books
7615,573,134.82,2021-11-14 06:00:00,Home
7616,1333,146.98,2021-11-14 07:00:00,Clothing
7617,658,347.42,2021-11-14 08:00:00,Home
7618,2987,148.46,2021-11-14 09:00:00,Beauty
7619,1534,27.89,2021-11-14 10:00:00,Home
7620,1657,4.09,2021-11-14 11:00:00,Clothing
7621,226,422.93,2021-11-14 12:00:00,Books
7622,105,41.62,2021-11-14 13:00:00,Beauty
7623,1998,37.39,2021-11-14 14:00:00,Clothing
7624,772,236.4,2021-11-14 15:00:00,Beauty
7625,429,87.97,2021-11-14 16:00:00,Electronics
7626,434,24.19,2021-11-14 17:00:00,Clothing
7627,1231,219.91,2021-11-14 18:00:00,Electronics
7628,2730,501.48,2021-11-14 19:00:00,Home
7629,2636,9.07,2021-11-14 20:00:00,Clothing
7630,866,198.23,2021-11-14 21:00:00,Electronics
7631,2794,49.51,2021-11-14 22:00:00,Books
7632,2912,74.25,2021-11-14 23:00:00,Home
7633,2416,246.29,2021-11-15 00:00:00,Clothing
7634,251,362.61,2021-11-15 01:00:00,Clothing
7635,2907,30.4,2021-11-15 02:00:00,Books
7636,856,23.93,2021-11-15 03:00:00,Books
7637,1194,8.39,2021-11-15 04:00:00,Electronics
7638,561,82.51,2021-11-15 05:00:00,Electronics
7639,1470,1.37,2021-11-15 06:00:00,Electronics
7640,2342,53.09,2021-11-15 07:00:00,Beauty
7641,919,7.62,2021-11-15 08:00:00,Home
7642,1174,51.96,2021-11-15 09:00:00,Clothing
7643,433,4.08,2021-11-15 10:00:00,Home
7644,2107,180.31,2021-11-15 11:00:00,Books
7645,969,23.54,2021-11-15 12:00:00,Home
7646,836,39.8,2021-11-15 13:00:00,Home
7647,2247,204.06,2021-11-15 14:00:00,Electronics
7648,2263,137.15,2021-11-15 15:00:00,Books
7649,898,24.72,2021-11-15 16:00:00,Home
7650,472,7.46,2021-11-15 17:00:00,Clothing
7651,247,125.76,2021-11-15 18:00:00,Electronics
7652,2430,49.54,2021-11-15 19:00:00,Home
7653,991,145.28,2021-11-15 20:00:00,Books
7654,927,58.93,2021-11-15 21:00:00,Clothing
7655,1192,42.47,2021-11-15 22:00:00,Books
7656,2608,60.0,2021-11-15 23:00:00,Books
7657,1075,138.05,2021-11-16 00:00:00,Books
7658,1835,232.5,2021-11-16 01:00:00,Beauty
7659,689,5.1,2021-11-16 02:00:00,Clothing
7660,2428,74.26,2021-11-16 03:00:00,Books
7661,2522,3.34,2021-11-16 04:00:00,Beauty
7662,2745,63.19,2021-11-16 05:00:00,Electronics
7663,1485,216.53,2021-11-16 06:00:00,Beauty
7664,2959,44.88,2021-11-16 07:00:00,Electronics
7665,960,269.49,2021-11-16 08:00:00,Beauty
7666,478,99.59,2021-11-16 09:00:00,Books
7667,2974,272.05,2021-11-16 10:00:00,Beauty
7668,707,141.54,2021-11-16 11:00:00,Beauty
7669,2902,10.92,2021-11-16 12:00:00,Books
7670,1138,26.29,2021-11-16 13:00:00,Electronics
7671,754,50.12,2021-11-16 14:00:00,Books
7672,2551,18.65,2021-11-16 15:00:00,Clothing
7673,1660,68.3,2021-11-16 16:00:00,Beauty
7674,2865,63.75,2021-11-16 17:00:00,Clothing
7675,588,312.95,2021-11-16 18:00:00,Books
7676,1335,56.87,2021-11-16 19:00:00,Books
7677,1493,154.0,2021-11-16 20:00:00,Home
7678,1848,284.58,2021-11-16 21:00:00,Clothing
7679,2756,209.55,2021-11-16 22:00:00,Home
7680,207,23.4,2021-11-16 23:00:00,Clothing
7681,2199,68.52,2021-11-17 00:00:00,Home
7682,2716,42.73,2021-11-17 01:00:00,Home
7683,2576,51.06,2021-11-17 02:00:00,Clothing
7684,165,44.75,2021-11-17 03:00:00,Books
7685,2965,175.08,2021-11-17 04:00:00,Electronics
7686,1999,60.17,2021-11-17 05:00:00,Books
7687,2085,74.17,2021-11-17 06:00:00,Electronics
7688,333,404.26,2021-11-17 07:00:00,Clothing
7689,403,6.19,2021-11-17 08:00:00,Beauty
7690,414,66.93,2021-11-17 09:00:00,Books
7691,45,148.75,2021-11-17 10:00:00,Home
7692,2254,16.39,2021-11-17 11:00:00,Books
7693,62,94.55,2021-11-17 12:00:00,Clothing
7694,2468,27.37,2021-11-17 13:00:00,Beauty
7695,868,202.04,2021-11-17 14:00:00,Beauty
7696,1492,39.62,2021-11-17 15:00:00,Books
7697,2868,39.91,2021-11-17 16:00:00,Books
7698,19,91.18,2021-11-17 17:00:00,Books
7699,365,20.28,2021-11-17 18:00:00,Clothing
7700,2476,33.53,2021-11-17 19:00:00,Electronics
7701,1141,53.89,2021-11-17 20:00:00,Electronics
7702,580,43.64,2021-11-17 21:00:00,Home
7703,546,74.42,2021-11-17 22:00:00,Clothing
7704,1730,91.54,2021-11-17 23:00:00,Beauty
7705,2373,83.62,2021-11-18 00:00:00,Home
7706,55,106.18,2021-11-18 01:00:00,Beauty
7707,778,36.78,2021-11-18 02:00:00,Beauty
7708,42,13.52,2021-11-18 03:00:00,Books
7709,1321,143.05,2021-11-18 04:00:00,Beauty
7710,231,190.23,2021-11-18 05:00:00,Beauty
7711,453,29.71,2021-11-18 06:00:00,Clothing
7712,2442,52.27,2021-11-18 07:00:00,Books
7713,1546,69.03,2021-11-18 08:00:00,Books
7714,1382,76.21,2021-11-18 09:00:00,Home
7715,1468,107.73,2021-11-18 10:00:00,Books
7716,1152,4.25,2021-11-18 11:00:00,Electronics
7717,2739,127.83,2021-11-18 12:00:00,Clothing
7718,2440,6.4,2021-11-18 13:00:00,Home
7719,1217,63.17,2021-11-18 14:00:00,Electronics
7720,2652,175.84,2021-11-18 15:00:00,Beauty
7721,881,60.0,2021-11-18 16:00:00,Electronics
7722,85,16.14,2021-11-18 17:00:00,Home
7723,1054,420.2,2021-11-18 18:00:00,Books
7724,49,220.08,2021-11-18 19:00:00,Clothing
7725,1169,147.54,2021-11-18 20:00:00,Home
7726,69,53.02,2021-11-18 21:00:00,Electronics
7727,2745,20.32,2021-11-18 22:00:00,Electronics
7728,2527,283.72,2021-11-18 23:00:00,Home
7729,2868,76.0,2021-11-19 00:00:00,Home
7730,1702,191.29,2021-11-19 01:00:00,Home
7731,1599,41.87,2021-11-19 02:00:00,Books
7732,2195,40.84,2021-11-19 03:00:00,Home
7733,1870,423.64,2021-11-19 04:00:00,Beauty
7734,1016,73.78,2021-11-19 05:00:00,Clothing
7735,2657,15.16,2021-11-19 06:00:00,Clothing
7736,446,24.8,2021-11-19 07:00:00,Beauty
7737,2269,65.77,2021-11-19 08:00:00,Electronics
7738,1402,4.34,2021-11-19 09:00:00,Electronics
7739,2143,62.09,2021-11-19 10:00:00,Electronics
7740,262,54.29,2021-11-19 11:00:00,Electronics
7741,1849,151.11,2021-11-19 12:00:00,Books
7742,897,43.84,2021-11-19 13:00:00,Beauty
7743,1095,404.83,2021-11-19 14:00:00,Clothing
7744,2267,19.94,2021-11-19 15:00:00,Beauty
7745,1557,89.4,2021-11-19 16:00:00,Clothing
7746,92,9.4,2021-11-19 17:00:00,Electronics
7747,127,132.37,2021-11-19 18:00:00,Books
7748,80,525.02,2021-11-19 19:00:00,Home
7749,1848,171.0,2021-11-19 20:00:00,Home
7750,983,81.13,2021-11-19 21:00:00,Electronics
7751,916,66.31,2021-11-19 22:00:00,Electronics
7752,2534,180.2,2021-11-19 23:00:00,Beauty
7753,694,274.85,2021-11-20 00:00:00,Books
7754,25,452.88,2021-11-20 01:00:00,Books
7755,156,50.51,2021-11-20 02:00:00,Beauty
7756,2680,470.14,2021-11-20 03:00:00,Books
7757,1813,16.95,2021-11-20 04:00:00,Books
7758,1554,29.24,2021-11-20 05:00:00,Home
7759,1967,9.32,2021-11-20 06:00:00,Books
7760,1734,31.71,2021-11-20 07:00:00,Electronics
7761,1081,146.07,2021-11-20 08:00:00,Home
7762,1629,191.68,2021-11-20 09:00:00,Electronics
7763,19,150.91,2021-11-20 10:00:00,Electronics
7764,1408,99.71,2021-11-20 11:00:00,Beauty
7765,1217,72.15,2021-11-20 12:00:00,Books
7766,2285,123.34,2021-11-20 13:00:00,Books
7767,1411,49.57,2021-11-20 14:00:00,Books
7768,277,184.08,2021-11-20 15:00:00,Books
7769,745,113.07,2021-11-20 16:00:00,Home
7770,552,119.67,2021-11-20 17:00:00,Clothing
7771,1177,76.77,2021-11-20 18:00:00,Electronics
7772,639,216.48,2021-11-20 19:00:00,Clothing
7773,237,29.04,2021-11-20 20:00:00,Clothing
7774,998,47.99,2021-11-20 21:00:00,Clothing
7775,2103,150.35,2021-11-20 22:00:00,Home
7776,2004,67.87,2021-11-20 23:00:00,Clothing
7777,1460,220.02,2021-11-21 00:00:00,Home
7778,2732,42.53,2021-11-21 01:00:00,Beauty
7779,2157,46.1,2021-11-21 02:00:00,Beauty
7780,1208,219.58,2021-11-21 03:00:00,Beauty
7781,1392,62.43,2021-11-21 04:00:00,Home
7782,2007,72.59,2021-11-21 05:00:00,Home
7783,1222,40.46,2021-11-21 06:00:00,Electronics
7784,1395,32.39,2021-11-21 07:00:00,Clothing
7785,373,106.7,2021-11-21 08:00:00,Books
7786,1521,12.77,2021-11-21 09:00:00,Books
7787,2249,211.42,2021-11-21 10:00:00,Clothing
